org_name,site_name,latitude,longitude,elevation,measured_on,land covers:data source,land covers:measured at,land covers:muc code,land covers:muc details,land covers:muc description,land covers:field notes,land covers:snow ice,land covers:standing water,land covers:muddy,land covers:dry ground,land covers:leaves on trees,land covers:raining snowing,land covers:north classifications,land covers:east classifications,land covers:south classifications,land covers:west classifications,land covers:north photo url,land covers:north caption,land covers:north extra data,land covers:east photo url,land covers:east caption,land covers:east extra data,land covers:south photo url,land covers:south caption,land covers:south extra data,land covers:west photo url,land covers:west caption,land covers:west extra data,land covers:upward photo url,land covers:upward caption,land covers:upward extra data,land covers:downward photo url,land covers:downward caption,land covers:downward extra data
United States of America Citizen Science,13SCV568078,35.303152,-106.575051,1536.9,2018-09-23,GLOBE Observer,2018-09-23T22:13:00,56,,"Barren, Dirt/Other","Bosque trail, dense shrubs are mostly medium height.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 60% MUC 42 [Herbaceous/Grassland, Medium Grass]; 30% MUC 56 [Barren, Dirt/Other]","50% MUC 56 [Barren, Dirt/Other]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 40% MUC 71 [Open Water, Freshwater]","20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 56 [Barren, Dirt/Other]; 20% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 71 [Open Water, Freshwater]","70% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 20% MUC 56 [Barren, Dirt/Other]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/09/23/857505/original.jpg,,source:app; compassData.heading:0.871429443359375; compassData.horizon:-0.09276902314805113,https://data.globe.gov/system/photos/2018/09/23/857506/original.jpg,,source:app; compassData.heading:92.00346946716309; compassData.horizon:-9.332939377699802,https://data.globe.gov/system/photos/2018/09/23/857507/original.jpg,,source:app; compassData.heading:185.09278106689453; compassData.horizon:-4.867379986024332,https://data.globe.gov/system/photos/2018/09/23/857508/original.jpg,,source:app; compassData.heading:222.28746032714844; compassData.horizon:-5.2475112546527924,,,,https://data.globe.gov/system/photos/2018/09/23/857509/original.jpg,,source:camera
United States of America Citizen Science,13SDA806136,36.267136,-105.215981,2818.9,2018-09-24,GLOBE Observer,2018-09-24T17:49:00,42,,"Herbaceous/Grassland, Medium Grass",(none),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]","50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]","50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]","50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",,,,https://data.globe.gov/system/photos/2018/09/24/851721/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851722/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851723/original.jpg,,source:app; compassData.heading:268.2384338378906; compassData.horizon:-7.206248366622745,https://data.globe.gov/system/photos/2018/09/24/851724/original.jpg,,source:app; compassData.heading:106.15569305419922; compassData.horizon:86.43620402532656,https://data.globe.gov/system/photos/2018/09/24/851725/original.jpg,,source:app; compassData.heading:61.6630859375; compassData.horizon:-88.03713789178761
United States of America Citizen Science,13SDS307762,33.222498,-105.743708,2338.8,2018-09-26,GLOBE Observer,2018-09-26T17:12:00,,,,(none),FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,https://data.globe.gov/system/photos/2018/09/26/855123/original.jpg,,source:camera,,,,https://data.globe.gov/system/photos/2018/09/26/855124/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/26/855125/original.jpg,,source:camera
United States of America Citizen Science,13SDS308760,33.220701,-105.74262,2322.5,2018-10-24,GLOBE Observer,2018-10-24T19:47:00,,,,New track field,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,https://data.globe.gov/system/photos/2018/10/24/884991/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/24/884992/original.jpg,,source:camera,,,,,,,,,,,,
United States of America Citizen Science,13SED028982,39.733685,-104.967324,1631.8,2018-09-23,GLOBE Observer,2018-09-23T23:24:00,,,,(none),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/23/850692/original.jpg,,source:app; compassData.heading:355.54595947265625; compassData.horizon:-15.310028354640437,https://data.globe.gov/system/photos/2018/09/23/850693/original.jpg,,source:app; compassData.heading:89.09310913085938; compassData.horizon:-4.7884311558408115,https://data.globe.gov/system/photos/2018/09/23/850694/original.jpg,,source:app; compassData.heading:184.56629180908203; compassData.horizon:-10.16473250599249,https://data.globe.gov/system/photos/2018/09/23/850695/original.jpg,,source:app; compassData.heading:272.95555114746094; compassData.horizon:-8.522903480128065,https://data.globe.gov/system/photos/2018/09/23/850696/original.jpg,,source:app; compassData.heading:61.473968505859375; compassData.horizon:88.2275871791506,https://data.globe.gov/system/photos/2018/09/23/850697/original.jpg,,source:app; compassData.heading:107.8582935333252; compassData.horizon:-89.72196417866921
United States of America Citizen Science,13SED029978,39.73008,-104.966159,1628.4,2018-09-23,GLOBE Observer,2018-09-23T14:46:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/23/850209/original.jpg,,source:app; compassData.heading:359.6822509765625; compassData.horizon:-6.538375930605596,https://data.globe.gov/system/photos/2018/09/23/850210/original.jpg,,source:app; compassData.heading:89.46987915039062; compassData.horizon:-7.858659422372639,https://data.globe.gov/system/photos/2018/09/23/850211/original.jpg,,source:app; compassData.heading:182.91902923583984; compassData.horizon:-7.990325831914831,https://data.globe.gov/system/photos/2018/09/23/850212/original.jpg,,source:app; compassData.heading:269.9993591308594; compassData.horizon:-7.727347865789056,https://data.globe.gov/system/photos/2018/09/23/850213/original.jpg,,source:app; compassData.heading:305.00233459472656; compassData.horizon:86.42241819346009,https://data.globe.gov/system/photos/2018/09/23/850214/original.jpg,,source:app; compassData.heading:234.50416564941406; compassData.horizon:-88.05525954573828
United States of America Citizen Science,13SED029979,39.730981,-104.966159,1630.7,2018-09-23,GLOBE Observer,2018-09-23T14:56:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,
United States of America Citizen Science,13SED029979,39.730981,-104.966159,1630.7,2018-09-23,GLOBE Observer,2018-09-23T14:49:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,https://data.globe.gov/system/photos/2018/09/23/850216/original.jpg,,source:app; compassData.heading:91.72510051727295; compassData.horizon:-12.426485601840213,https://data.globe.gov/system/photos/2018/09/23/850217/original.jpg,,source:app; compassData.heading:181.27745056152344; compassData.horizon:-12.689418379688107,https://data.globe.gov/system/photos/2018/09/23/850218/original.jpg,,source:app; compassData.heading:268.05348205566406; compassData.horizon:-12.05912426718534,https://data.globe.gov/system/photos/2018/09/23/850219/original.jpg,,source:app; compassData.heading:201.961669921875; compassData.horizon:88.24374607646148,https://data.globe.gov/system/photos/2018/09/23/850220/original.jpg,,source:app; compassData.heading:337.40118408203125; compassData.horizon:-86.85798958521359
United States of America Citizen Science,14SME428058,35.293741,-99.62909,562.6,2018-10-05,GLOBE Observer,2018-10-05T20:19:00,43,,"Herbaceous/Grassland, Short Grass",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"10% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 91 [Urban, Residential Property]","10% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]","10% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]","10% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2018/10/05/865322/original.jpg,,source:app; compassData.heading:357.2213439941406; compassData.horizon:-10.52350190390328,https://data.globe.gov/system/photos/2018/10/05/865323/original.jpg,,source:app; compassData.heading:87.61727905273438; compassData.horizon:-17.695559061044193,https://data.globe.gov/system/photos/2018/10/05/865324/original.jpg,,source:app; compassData.heading:178.7108383178711; compassData.horizon:-18.982523940992266,https://data.globe.gov/system/photos/2018/10/05/865325/original.jpg,,source:app; compassData.heading:266.0125732421875; compassData.horizon:-17.09175110264451,https://data.globe.gov/system/photos/2018/10/05/865326/original.jpg,,source:app; compassData.heading:8.46783447265625; compassData.horizon:88.1901021477798,https://data.globe.gov/system/photos/2018/10/05/865327/original.jpg,,source:app; compassData.heading:174.2457733154297; compassData.horizon:-86.60088006747866
United States of America Citizen Science,14SME604177,35.401891,-99.436106,607,2018-09-25,GLOBE Observer,2018-09-25T18:25:00,92,,"Urban, Commercial Property",(none),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"100% MUC 92 [Urban, Commercial Property]; 30% MUC 53 [Barren, Bare Rock]; 70% MUC 56 [Barren, Dirt/Other]","100% MUC 92 [Urban, Commercial Property]; 100% MUC 56 [Barren, Dirt/Other]","100% MUC 92 [Urban, Commercial Property]; 100% MUC 56 [Barren, Dirt/Other]","100% MUC 92 [Urban, Commercial Property]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2018/09/25/852722/original.jpg,,source:app; compassData.heading:357.7521667480469; compassData.horizon:-15.273813518965923,https://data.globe.gov/system/photos/2018/09/25/852723/original.jpg,,source:app; compassData.heading:87.47357177734375; compassData.horizon:-18.35304373407297,https://data.globe.gov/system/photos/2018/09/25/852724/original.jpg,,source:app; compassData.heading:175.06304931640625; compassData.horizon:-16.204435815930864,https://data.globe.gov/system/photos/2018/09/25/852725/original.jpg,,source:app; compassData.heading:265.80364990234375; compassData.horizon:-16.319056027196538,https://data.globe.gov/system/photos/2018/09/25/852726/original.jpg,,source:app; compassData.heading:157.02953338623047; compassData.horizon:88.27771983330028,https://data.globe.gov/system/photos/2018/09/25/852728/original.jpg,,source:app; compassData.heading:17.65240478515625; compassData.horizon:-86.5131948079963
United States of America Citizen Science,14SPJ849246,39.050921,-96.863264,382.9,2018-09-22,GLOBE Observer,2018-09-22T17:12:00,,,,(none),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/22/849249/original.jpg,,source:app; compassData.horizon:-22.027525622702242,https://data.globe.gov/system/photos/2018/09/22/849250/original.jpg,,source:app; compassData.horizon:-24.104352819803452,https://data.globe.gov/system/photos/2018/09/22/849251/original.jpg,,source:app; compassData.horizon:-27.29471540085791,https://data.globe.gov/system/photos/2018/09/22/849252/original.jpg,,source:app; compassData.horizon:-22.965435707338855,,,,,,
United States of America Citizen Science,14SPJ849246,39.050921,-96.863264,382.9,2018-09-22,GLOBE Observer,2018-09-22T17:08:00,,,,(none),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/22/849246/original.jpg,,source:app; compassData.horizon:-4.03717781350413,https://data.globe.gov/system/photos/2018/09/22/849247/original.jpg,,source:app; compassData.horizon:-2.774313153485906,https://data.globe.gov/system/photos/2018/09/22/849248/original.jpg,,source:app; compassData.horizon:-2.3469137743513215,,,,,,,,,
United States of America Citizen Science,15RTN692736,29.570827,-95.382466,17.3,2018-09-22,GLOBE Observer,2018-09-22T15:31:00,,,,(none),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/22/849147/original.jpg,,source:app; compassData.horizon:-2.0477496475855617,https://data.globe.gov/system/photos/2018/09/22/849148/original.jpg,,source:app; compassData.horizon:-2.5442743718204213,https://data.globe.gov/system/photos/2018/09/22/849150/original.jpg,,source:app; compassData.horizon:-6.048468797674843,https://data.globe.gov/system/photos/2018/09/22/849151/original.jpg,,source:app; compassData.horizon:-3.805606868269109,https://data.globe.gov/system/photos/2018/09/22/849152/original.jpg,,source:app; compassData.horizon:88.37536665182094,https://data.globe.gov/system/photos/2018/09/22/849154/original.jpg,,source:app; compassData.horizon:-87.93677389562784
United States of America Citizen Science,15RTN692736,29.570827,-95.382466,17.3,2018-09-22,GLOBE Observer,2018-09-22T15:27:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/22/849135/original.jpg,,source:app; compassData.horizon:0.6209071333631186,https://data.globe.gov/system/photos/2018/09/22/849136/original.jpg,,source:app; compassData.horizon:-2.773255856822118,https://data.globe.gov/system/photos/2018/09/22/849137/original.jpg,,source:app; compassData.horizon:-6.419980199083682,https://data.globe.gov/system/photos/2018/09/22/849138/original.jpg,,source:app; compassData.horizon:-5.3748130052948255,,,,,,
United States of America Citizen Science,15STD991159,38.969053,-95.318939,308.1,2018-09-17,GLOBE Observer,2018-09-17T23:20:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/17/844859/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/17/844860/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/17/844861/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/17/844862/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/17/844863/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/17/844864/original.jpg,,source:camera
United States of America Citizen Science,15STR436999,32.506835,-95.729193,164.9,2018-09-29,GLOBE Observer,2018-09-29T23:29:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/29/858849/original.jpg,,source:app; compassData.horizon:-1.9494245333186058,,,,https://data.globe.gov/system/photos/2018/09/29/858850/original.jpg,,source:app; compassData.horizon:-4.348276420791663,https://data.globe.gov/system/photos/2018/09/29/858851/original.jpg,,source:app; compassData.horizon:-7.299672814652027,https://data.globe.gov/system/photos/2018/09/29/858852/original.jpg,,source:app; compassData.horizon:89.90325531710417,https://data.globe.gov/system/photos/2018/09/29/858853/original.jpg,,source:app; compassData.horizon:-86.82570571836074
United States of America Citizen Science,15SUA725562,36.642841,-94.426283,288.1,2018-10-19,GLOBE Observer,2018-10-19T17:20:00,91,,"Urban, Residential Property",(none),FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 92 [Urban, Commercial Property]; 70% MUC 91 [Urban, Residential Property]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]","30% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 92 [Urban, Commercial Property]; 70% MUC 91 [Urban, Residential Property]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]","10% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 92 [Urban, Commercial Property]; 100% MUC 91 [Urban, Residential Property]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]","50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 92 [Urban, Commercial Property]; 70% MUC 91 [Urban, Residential Property]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2018/10/19/879312/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/19/879314/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/19/879316/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/19/879317/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/19/879319/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/19/879321/original.jpg,,source:camera
United States of America Citizen Science,15SUA933192,36.311909,-94.188549,369.8,2018-10-21,GLOBE Observer,2018-10-21T23:36:00,43,,"Herbaceous/Grassland, Short Grass",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 43 [Herbaceous/Grassland, Short Grass]","80% MUC 43 [Herbaceous/Grassland, Short Grass]","50% MUC 43 [Herbaceous/Grassland, Short Grass]","60% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/10/21/881591/original.jpg,,source:camera,rejected,,source:camera,rejected,,source:camera,rejected,,source:camera,rejected,,source:camera,https://data.globe.gov/system/photos/2018/10/21/881608/original.jpg,,source:camera
United States of America Citizen Science,15SXV108005,35.241459,-91.782218,100.6,2018-10-20,GLOBE Observer,2018-10-20T21:15:00,42,,"Herbaceous/Grassland, Medium Grass","This is a field not far outside ridge wood, a new subdivision. The neighborhood may expand into it eventually.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 20% MUC 91 [Urban, Residential Property]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]","90% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]","70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 80% MUC 41 [Herbaceous/Grassland, Tall Grass]; 30% MUC 42 [Herbaceous/Grassland, Medium Grass]; 60% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]","90% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 93 [Urban, Roads and Parking]; 80% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/10/20/880570/original.jpg,,source:app; compassData.heading:358.60125732421875; compassData.horizon:-4.460006578837678,https://data.globe.gov/system/photos/2018/10/20/880571/original.jpg,,source:app; compassData.heading:91.09765982627869; compassData.horizon:-6.536670815165465,https://data.globe.gov/system/photos/2018/10/20/880572/original.jpg,,source:app; compassData.heading:177.7596664428711; compassData.horizon:1.7093204940634905,https://data.globe.gov/system/photos/2018/10/20/880573/original.jpg,,source:app; compassData.heading:272.7308044433594; compassData.horizon:-2.1134528295909263,https://data.globe.gov/system/photos/2018/10/20/880574/original.jpg,,source:app; compassData.heading:258.00526428222656; compassData.horizon:88.26664306733336,https://data.globe.gov/system/photos/2018/10/20/880575/original.jpg,,source:app; compassData.heading:12.03790283203125; compassData.horizon:-88.77554830916094
United States of America Citizen Science,15SXV110008,35.244142,-91.77998,92.3,2018-10-20,GLOBE Observer,2018-10-20T21:24:00,91,,"Urban, Residential Property",Site is within a newly built subdivision.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 90% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]","70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 90% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]","20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 90% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]","60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 90% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2018/10/20/880576/original.jpg,,source:app; compassData.heading:6.510498046875; compassData.horizon:7.496481978413854,https://data.globe.gov/system/photos/2018/10/20/880577/original.jpg,,source:app; compassData.heading:87.98391723632812; compassData.horizon:5.820164109257902,https://data.globe.gov/system/photos/2018/10/20/880578/original.jpg,,source:app; compassData.heading:185.2257843017578; compassData.horizon:1.1686362770290089,https://data.globe.gov/system/photos/2018/10/20/880579/original.jpg,,source:app; compassData.heading:272.17950439453125; compassData.horizon:0.08201263012328752,https://data.globe.gov/system/photos/2018/10/20/880580/original.jpg,,source:app; compassData.heading:144.14130401611328; compassData.horizon:89.81492412721444,https://data.globe.gov/system/photos/2018/10/20/880581/original.jpg,,source:app; compassData.heading:136.8751983642578; compassData.horizon:-88.1519488121275
United States of America Citizen Science,15SXV111005,35.241426,-91.778922,110.9,2018-10-20,GLOBE Observer,2018-10-20T20:57:00,93,,"Urban, Roads and Parking","The site sits within a recently built subdivision. The forest sits on a hill, so it may not be cleared for some time since building on it would be costly.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"20% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 30% MUC 42 [Herbaceous/Grassland, Medium Grass]; 90% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]","70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]","40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 70% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 94 [Urban, Other]; 50% MUC 93 [Urban, Roads and Parking]","30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 80% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 40% MUC 42 [Herbaceous/Grassland, Medium Grass]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2018/10/20/880558/original.jpg,,source:app; compassData.heading:359.9213562011719; compassData.horizon:-5.278621146650238,https://data.globe.gov/system/photos/2018/10/20/880564/original.jpg,,source:app; compassData.heading:88.20681762695312; compassData.horizon:5.429809395418843,https://data.globe.gov/system/photos/2018/10/20/880566/original.jpg,,source:app; compassData.heading:177.6901397705078; compassData.horizon:12.248920510759234,https://data.globe.gov/system/photos/2018/10/20/880567/original.jpg,,source:app; compassData.heading:269.0242614746094; compassData.horizon:0.717329970985574,https://data.globe.gov/system/photos/2018/10/20/880568/original.jpg,,source:app; compassData.heading:239.45843505859375; compassData.horizon:87.10536713273245,https://data.globe.gov/system/photos/2018/10/20/880569/original.jpg,,source:app; compassData.heading:280.78211975097656; compassData.horizon:-89.90142050181224
United States of America Citizen Science,15SXV112005,35.241415,-91.777823,114.4,2018-10-20,GLOBE Observer,2018-10-20T20:48:00,91,,"Urban, Residential Property",This is part of a recently built subdivision.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 90% MUC 91 [Urban, Residential Property]; 80% MUC 93 [Urban, Roads and Parking]","30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 90% MUC 91 [Urban, Residential Property]; 90% MUC 93 [Urban, Roads and Parking]","70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 42 [Herbaceous/Grassland, Medium Grass]; 70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]","10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2018/10/20/880552/original.jpg,,source:app; compassData.heading:3.9796142578125; compassData.horizon:-2.0981561174346126,https://data.globe.gov/system/photos/2018/10/20/880553/original.jpg,,source:app; compassData.heading:91.67983913421631; compassData.horizon:1.279810884420172,https://data.globe.gov/system/photos/2018/10/20/880554/original.jpg,,source:app; compassData.heading:181.44239044189453; compassData.horizon:11.545008957775963,https://data.globe.gov/system/photos/2018/10/20/880555/original.jpg,,source:app; compassData.heading:264.8606719970703; compassData.horizon:1.6072596745603676,https://data.globe.gov/system/photos/2018/10/20/880556/original.jpg,,source:app; compassData.heading:6.137481689453125; compassData.horizon:88.2463441606964,https://data.globe.gov/system/photos/2018/10/20/880557/original.jpg,,source:app; compassData.heading:221.9721221923828; compassData.horizon:-89.94038031589041
